OBJECTID,AED_ID,OPERATING_HOURS,HOUSE_NUMBER,ROAD_NAME,BUILDING_NAME,UNIT_NUMBER,POSTAL_CODE,AED_LOCATION_DESCRIPTION,AED_LOCATION_FLOOR_LEVEL,LATITUDE,LONGITUDE,XVAL,YVAL,INC_CRC,FMEL_UPD_D,geo_longitude,geo_latitude,flag_missing_address,flag_invalid_coords,flag_duplicate_coords,flag_malformed_hours,any_flag
18635,228088-001,Mon - Sun 00:00-23:59;,96,Wilkie Road,Mount Emily Park,,228088,Level 1 Pavillion Along Upper Wilkie Road,,1.30387604,103.846756,29495.49716,31801.58402,94672AE54F38951A,20200210102016,103.84675631512226,1.3038767088317105,False,False,False,False,False
18636,229495-001,Mon - Sun 00:00-23:59;,500,Clemenceau Avenue North,Newton Food Centre,,229495,Level 1 Near Carpark,1,1.31187499,103.8394852,28686.31995,32686.06287,1F43A11E2F944524,20200210102016,103.83948550222438,1.311875652588102,False,False,False,False,False
18637,229616-002,Mon - Sun 00:00-23:59;,11,Cavenagh Road,Holiday Inn Singapore Orchard City Centre,,229616,Level 4 Inside Gym,4,1.30229497,103.8410645,28862.08261,31626.75447,06C9148AE68B005B,20200210102016,103.84106478640452,1.3022956364855416,False,False,False,False,False
18638,039797-001,Mon - Sun 00:00-23:59;,5,Raffles Avenue,Mandarin Oriental Singapore,,39797,Level 5 Gym,1,1.290534,103.858835,30839.79647,30326.3,71E1BFDE2DCEAE2D,20200210102016,103.8588353336034,1.2905346666586377,False,False,False,False,False
18639,039797-002,Mon - Sun 00:00-23:59;,5,Raffles Avenue,Mandarin Oriental Singapore,,39797,Level 1 Security Office,1,1.29092,103.858093,30757.2178,30368.98108,1154634794063F66,20200210102016,103.85809333337036,1.290920666874046,False,False,False,False,False
18640,039797-003,Mon - Sun 00:00-23:59;,5,Raffles Avenue,Mandarin Oriental Singapore,,39797,Level 1 Fire Fighting Lift Lobby,1,1.290843,103.858293,30779.47617,30360.46703,7E18C7AE6F359314,20200210102016,103.858293333632,1.290843666384475,False,False,False,False,False
18641,048418-001,Mon - Sun 00:00-23:59;,5,Cross Street,Market Street Food Centre,,48418,Level 1 Opposite ATM Machines,1,1.28159702,103.8490143,29746.84062,29338.08583,3949B44AFAC6BDE4,20200210102016,103.84901461540684,1.2815976846166377,False,False,False,False,False
18642,048424-001,Mon - Sun 08:00-22:00;,8,Cross Street,Manulife Tower,,48424,Level 1 Outside Fire Command Centre,1,1.28252304,103.8491592,29762.97268,29440.48019,066563B41B196B58,20200210102016,103.84915957422558,1.2825237027286671,False,False,False,False,False
18643,048616-001,Mon - Fri 08:30-18:00; Sat - Sun Closed;,1,Raffles Place,One Raffles Place,,48616,Level 31 Tower 2 (Ampol Management Services Office),31,1.284617,103.850991,29966.83086,29672.02126,B6AFC4B0A8FE2A15,20200210102016,103.85099133369104,1.2846176670549765,False,False,False,False,False
18644,048619-005,Mon - Fri 08:30-18:00; Sat - Sun Closed;,9,Raffles Place,Republic Plaza,#32-00,48619,Level 32 K&L Gates Straits Law LLC Pantry,32,1.28318703,103.8508606,29952.31903,29513.90265,C669381C908C2E4B,20200210102016,103.85086092878932,1.2831876988788358,False,False,True,False,True
18645,048619-008,Mon - Sun 08:30-18:00;,9,Raffles Place,Republic Plaza,,48619,Level 32 K&L Gates Straits Law LLC Pantry,32,1.28318703,103.8508606,29952.31903,29513.90265,C669381CDF455011,20200210102016,103.85086092878932,1.2831876988788358,False,False,True,False,True
18646,058282-001,Mon - Sun 00:00-23:59;,30,Merchant Road,Riverside Point,"#01-01,02",58282,"Level 1 Jumbo Seafood @ Riverside Point, Inside Dining Area",1,1.288939,103.844635,29259.45977,30149.92161,149DF4E7990832C4,20200210102016,103.84463534341128,1.2889396657732186,False,False,False,False,False
18647,058282-002,Mon - Sun 00:00-23:59;,30,Merchant Road,Riverside Point,"#01-01,02",58282,"Level 2 Jumbo Seafood @ Riverside Point, Inside Dining Area",2,1.288939,103.844635,29259.45977,30149.92161,149DF4E7C29D9AF8,20200210102016,103.84463534341128,1.2889396657732186,False,False,False,False,False
18648,058289-003,Mon - Sun 00:00-23:59;,3,Upper Pickering Street,Parkroyal On Pickering,,58289,Level 14 Fire Lift Lobby,14,1.28563595,103.846344,29449.65709,29784.68818,9980C07A158D518E,20200210102016,103.84634432758052,1.2856366149998335,False,False,False,False,False
18649,058289-004,Mon - Sun 00:00-23:59;,3,Upper Pickering Street,Parkroyal On Pickering,,58289,Level 10 Fire Lift Lobby,10,1.28563595,103.846344,29449.65709,29784.68818,9980C07A30D33A50,20200210102016,103.84634432758052,1.2856366149998335,False,False,False,False,False
18650,058289-005,Mon - Sun 00:00-23:59;,3,Upper Pickering Street,Parkroyal On Pickering,,58289,Level 6 Fire Lift Lobby,6,1.28563595,103.846344,29449.65709,29784.68818,9980C07A3C1D3E1F,20200210102016,103.84634432758052,1.2856366149998335,False,False,False,False,False
18651,058289-006,Mon - Sun 00:00-23:59;,3,Upper Pickering Street,Parkroyal On Pickering,,58289,Level 2 Fire Lift Lobby,2,1.28563595,103.846344,29449.65709,29784.68818,9980C07AFB3D7CAC,20200210102016,103.84634432758052,1.2856366149998335,False,False,False,False,False
18652,058416-002,Mon - Sun 00:00-23:59;,20,Upper Circular Road,The Riverwalk,#B1-48,58416,"Level 1 Jumbo Seafood @ Riverwalk, Entrance Of Dining Area",1,1.289222,103.8482742,29664.47402,30181.21669,5D406EAD24AA4F58,20200210102016,103.84827456409435,1.2892226687882704,False,False,False,False,False
18653,069111-001,Mon - Sun 00:00-23:59;,7,Maxwell Road,Amoy Street Food Centre,,69111,Level 1 Next to AXS Machine,1,1.27923095,103.8466187,29480.22793,29076.45697,6A86594E205F7839,20200210102016,103.84661898540313,1.2792316191661262,False,False,False,False,False
18654,069184-001,Mon - Sun 00:00-23:59;,1,Kadayanallur Street,Maxwell Road Food Centre,,69184,Level 1 Near Toilets,1,1.28035605,103.8445358,29248.4258,29200.86331,1F27A0A88D81ABF7,20200210102016,103.8445361610041,1.2803567161148488,False,False,False,False,False
18655,088539-001,Mon - Sun 00:00-23:59;,165,Tanjong Pagar Road,Amara Singapore,,88539,Level B1 Inside Security Office,B1,1.27543294,103.8437271,29158.42449,28656.49141,4D972E938CB7A115,20200210102016,103.84372744523829,1.275433610906438,False,False,False,False,False
18656,088539-002,Mon - Sun 00:00-23:59;,165,Tanjong Pagar Road,Amara Singapore,,88539,Level 6 Near To The Gym,6,1.27543294,103.8437271,29158.42449,28656.49141,4D972E939A0DF4C4,20200210102016,103.84372744523829,1.275433610906438,False,False,False,False,False
18657,098133-002,Mon - Sun 00:00-23:59;,16,Sentosa Gateway,Equarius Hotel,,98133,"Level B1M Ocean Suites, Right Side Of Ocean Restaurant Entrance",B1M,1.257671,103.8168945,26172.15789,26692.47091,5B5EC99007827FA6,20200210102016,103.81689486469676,1.2576716651511737,False,False,False,False,False
18658,098134-002,Mon - Sun 00:00-23:59;,18,Sentosa Gateway,ESPA (RWS),,98134,Level 1 Female Sleep Zone Corridor,1,1.25865102,103.8162766,26103.38173,26800.83683,A6EEFC665DF17174,20200210102016,103.81627688336664,1.2586516844956137,False,False,False,False,False
18659,098136-001,Mon - Sun 00:00-23:59;,22,Sentosa Gateway,Adventure Cove Waterpark,,98136,Level 1 Bay Restaurant (Outside Restroom Area),1,1.25801098,103.817543,26244.33137,26730.06423,7D33E6BB7A56551C,20200210102016,103.81754336338923,1.2580116498528957,False,False,False,False,False
18660,098136-002,Mon - Sun 00:00-23:59;,22,Sentosa Gateway,SEA Aquarium,,98136,Level 1 Dolphin Island (Guest Holding Area),1,1.25914502,103.8187866,26382.73488,26855.45947,5B25EA9881CB8B41,20200210102016,103.81878695459878,1.2591456884160754,False,False,False,False,False
18661,098136-003,Mon - Sun 00:00-23:59;,22,Sentosa Gateway,Adventure Cove Waterpark,,98136,Level 1 Locker Zone 1 (Beside Lazy Pool Entrance),1,1.25845599,103.8190536,26412.45285,26779.26997,4D9DBF2609F43461,20200210102016,103.81905398372108,1.2584566586797064,False,False,False,False,False
18777,310480-002,Mon - Sun 00:00-23:59;,480,Lorong 6 Toa Payoh,HDB Hub,,310480,Level 2 Pillar Near Seating Area,2,1.33238602,103.8485489,29695.01215,34954.0718,9A89138F34089B40,20200210102016,103.8485492229359,1.332386683489582,False,False,False,False,False
18778,319252-002,Mon - Sun 07:00-17:00;,7,Lorong 8 Toa Payoh,First Toa Payoh Primary School,,319252,Level 1 Student Interaction Area (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.34031498,103.8559189,30515.2079,35830.82279,260A4581095CBEE9,20200210102016,103.85591921759092,1.340315651101001,False,False,False,False,False
18779,319320-001,Mon - Sun 07:00-17:00;,16,Lorong 7 Toa Payoh,Pei Chun Public School,,319320,Level 1 Blk C Assembly Area (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.336874,103.855836,30505.98727,35450.33624,FB44EF9B09BC5D9D,20200210102016,103.85583633365304,1.336874666317448,False,False,False,False,False
18780,319320-002,Mon - Sun 07:00-17:00;,16,Lorong 7 Toa Payoh,Pei Chun Public School,,319320,Level 1 Sick Bay (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.336745,103.855391,30456.46361,35436.07163,AC1BB7F9707EE10F,20200210102016,103.85539133325156,1.3367456664070705,False,False,False,False,False
18781,319320-003,Mon - Sun 07:00-17:00;,16,Lorong 7 Toa Payoh,Pei Chun Public School,,319320,Level 3 Blk B Outside Staff Room (Available During School Operating Hours. Approach Security Officer At Main Gate.),3,1.337078,103.855627,30482.72758,35472.8933,5AACBBFDC7D28F6F,20200210102016,103.85562733355972,1.3370786666325551,False,False,False,False,False
18782,319320-004,Mon - Sun 07:00-17:00;,16,Lorong 7 Toa Payoh,Pei Chun Public School,,319320,Level 4 Admin Block Near Staircase 3A (Available During School Operating Hours. Approach Security Officer At Main Gate.),4,1.337512,103.855541,30473.15625,35520.88272,99AFEBDD11D65F34,20200210102016,103.8555413337556,1.3375126664962669,False,False,False,False,False
18783,319387-001,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 1 Security Helpdesk,1,1.330401,103.854704,30380.01388,34734.58388,C14C1F5DC7457374,20200210102016,103.85470433354566,1.3304016668246248,False,False,False,False,False
18784,319387-002,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 1 Kids Amaze,1,1.329999,103.854645,30373.44817,34690.13272,27DAD3B5F71C2A09,20200210102016,103.854645333617,1.3299996664565468,False,False,False,False,False
18785,319387-003,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 1 Gym,1,1.329865,103.854291,30334.05174,34675.31535,8BF7BFFBD312274A,20200210102016,103.85429133299836,1.3298656671024076,False,False,False,False,False
18786,319387-004,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 1 Swimming Pool,1,1.329999,103.854178,30321.47588,34690.13228,A1B8CAD47E45B551,20200210102016,103.85417833356335,1.3299996668525869,False,False,False,False,False
18787,319387-005,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 2 Opposite Squash Court,2,1.329865,103.854291,30334.05174,34675.31535,8BF7BFFB5EBFE20C,20200210102016,103.85429133299836,1.3298656671024076,False,False,False,False,False
18788,319387-006,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 2 Badminton Hall,2,1.329999,103.854178,30321.47588,34690.13228,A1B8CAD4FB9313FE,20200210102016,103.85417833356335,1.3299996668525869,False,False,False,False,False
18789,319387-007,Mon - Sun 09:00-21:00;,293,Lorong 6 Toa Payoh,SAFRA Clubhouse (Toa Payoh),,319387,Level 2 Dance Floor,2,1.330401,103.854704,30380.01388,34734.58388,C14C1F5DF28BB7D4,20200210102016,103.85470433354566,1.3304016668246248,False,False,False,False,False
18790,339355-001,Mon - Sun 05:30-23:59;,541,Kallang Bahru,Geylang Bahru MRT Station,,339355,Platform Level (DTL),,1.32149994,103.8719025,32294.04129,33750.37376,7C21C54FF0310662,20200210102016,103.8719027992245,1.321500610756411,False,False,False,False,False
18791,339355-002,Mon - Sun 05:30-23:59;,541,Kallang Bahru,Geylang Bahru MRT Station,,339355,Near Passenger Service Centre (DTL),,1.32149994,103.8719025,32294.04129,33750.37376,7C21C54FCF6381D8,20200210102016,103.8719027992245,1.321500610756411,False,False,False,False,False
18792,339356-001,Mon - Sun 05:30-23:59;,11,Kallang Bahru,Bendemeer MRT Station,,339356,Platform Level (DTL),,1.31369996,103.862999,31303.17977,32887.87798,E8421B29EFC917E2,20200210102016,103.8629992960184,1.3137006275282868,False,False,False,False,False
18793,339356-002,Mon - Sun 05:30-23:59;,11,Kallang Bahru,Bendemeer MRT Station,,339356,Near Passenger Service Centre (DTL),,1.31369996,103.862999,31303.17977,32887.87798,E8421B29311F00A7,20200210102016,103.8629992960184,1.3137006275282868,False,False,False,False,False
18794,339631-001,Mon - Sun 09:00-22:00;,1,Geylang Bahru Lane,Kolam Ayer Community Club,,339631,Level 1 In Front Of CC Counter,1,1.324257,103.869746,32054.04351,34055.23133,5E011062BC8B14BB,20200210102016,103.869746333224,1.3242576663726164,False,False,False,False,False
18795,339631-002,Mon - Sun 09:00-22:00;,1,Geylang Bahru Lane,Kolam Ayer Community Club,,339631,Level 3 Beside Staircase,3,1.324257,103.869746,32054.04351,34055.23133,5E0110624609146E,20200210102016,103.869746333224,1.3242576663726164,False,False,False,False,False
18796,347697-001,Mon - Sun 08:00-23:00;,51,Upper Serangoon Road,The Poiz Centre,,347697,Level 1 Near Customer Service Counter,1,1.331326,103.868153,31876.74757,34836.8827,B6E122D11AAF1A47,20200210102016,103.8681533336278,1.3313266666564991,False,False,False,False,False
18797,357684-002,Mon - Sun 00:00-23:59;,1,Woodleigh Lane,Stamford American International School,,357684,Level 1 Jefferson Swimming Pool,1,1.33727598,103.8694916,32025.7077,35494.8035,0307A07CE984C777,20200210102016,103.86949191049102,1.3372766485780598,False,False,False,False,False
18798,357684-005,Mon - Sun 00:00-23:59;,1,Woodleigh Lane,Stamford American International School,,357684,Level B1 Stamford Swimming Pool,B1,1.33699,103.8697662,32056.27472,35463.1814,FF8D9E40FBA6A51E,20200210102016,103.86976656855936,1.336990665492717,False,False,False,False,False
18799,368328-001,Mon - Fri 08:30-18:00;,159,Kampong Ampat,KA Place,,368328,Level 1 Main Lobby,1,1.334847,103.882955,33524.04946,35226.24519,6CFE4DF4C865CD2D,20200210102016,103.88295533373872,1.3348476667326072,False,False,False,False,False
18800,369941-001,Mon - Sun 00:00-23:59;,2,Davidson Road,Malaysia Dairy Industries,,369941,Level 7 Canteen,7,1.33302903,103.8853607,33791.7849,35025.22903,31FF5284376D2247,20200210102016,103.8853610511139,1.3330296981884835,False,False,False,False,False
18827,415804-002,Mon - Sun 05:30-23:59;,30,Kaki Bukit Avenue 1,Kaki Bukit MRT Station,,415804,Near Passenger Service Centre (DTL),,1.33500004,103.9084015,36355.9773,35243.23917,8EE02E3B36F80BAB,20200210102016,103.90840182259576,1.335000705114905,False,False,False,False,False
18828,423466-001,Mon - Sun 00:00-23:59;,151,Lorong J Telok Kurau,Telok Kurau Park,,423466,Level 1 Toilet Block,1,1.31577301,103.9144516,37029.36111,33117.2323,A13A07D1A03A9F78,20200210102016,103.91445193234192,1.3157736769425723,False,False,False,False,False
18829,424768-001,Mon - Sun 00:00-23:59;,271,Onan Road,Dunman Food Centre,,424768,Level 2 Near Food Stalls,2,1.30941606,103.9018326,35625.00435,32414.27033,68A6FBDD9FA3D0F5,20200210102016,103.90183291432533,1.3094167220308213,False,False,False,False,False
18830,427072-004,Mon - Sun 07:00-17:00;,51,Koon Seng Road,Haig Girls' School,,427072,Level 2 School Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),2,1.31187701,103.9029999,35754.90612,32686.39404,D40103C009652EDB,20200210102016,103.90300021106331,1.311877678584285,False,False,False,False,False
18831,437157-001,Mon - Sun 10:00-23:00;,11,Tanjong Katong Road,KINEX,,437157,Level 2 Customer Service Counter,2,1.31464696,103.8947067,34831.94892,32992.65655,4B088AAC21AD4D32,20200210102016,103.8947070592602,1.3146476263794766,False,False,False,False,False
18832,437161-001,Mon - Sun 00:00-23:59;,2,Tanjong Katong Road,PLQ3,,437161,Level 1 Inside PLQ 3 Fire Command Centre,1,1.31602001,103.8935013,34697.79082,33144.47847,CF8ED9AF4695ECE0,20200210102016,103.89350161492403,1.316020678799961,False,False,False,False,False
18833,448908-001,Mon - Sun 00:00-23:59;,5,Siglap Road,Mandarin Gardens,,448908,Level 1 Guardhouse (Approach Security Officer),1,1.307982,103.923462,38032.1638,32255.77579,3F7F4C5B65B328D2,20200210102016,103.92346233334314,1.307982666799528,False,False,False,False,False
18834,449150-001,Mon - Sun 07:00-17:00;,346,Marine Terrace,CHIJ Katong Convent School,,449150,"Level 1 Blk Finbarr, Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.)",1,1.30649996,103.9173965,37357.13994,32091.87561,4A2FBB722C041F72,20200210102016,103.91739687840492,1.306500624597732,False,False,False,False,False
18835,449150-002,Mon - Sun 07:00-17:00;,346,Marine Terrace,CHIJ Katong Convent School,,449150,"Level 1 Blk Barre, BasketBall Court (Available During School Operating Hours. Approach Security Officer At Main Gate.)",1,1.30690002,103.9178009,37402.13979,32136.11445,FBD30D35358AF71A,20200210102016,103.91780123672274,1.3069006915325394,False,False,False,False,False
18836,449150-003,Mon - Sun 07:00-17:00;,346,Marine Terrace,CHIJ Katong Convent School,,449150,"Level 6 Blk Barre, Indoor Sports Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.)",6,1.30690002,103.9178009,37402.13979,32136.11445,FBD30D357FE3F402,20200210102016,103.91780123672274,1.3069006915325394,False,False,False,False,False
18837,449150-004,Mon - Sun 07:00-17:00;,346,Marine Terrace,CHIJ Katong Convent School,,449150,"Level 1 Blk Theora, Near B01-12 (Available During School Operating Hours. Approach Security Officer At Main Gate.)",1,1.306602,103.9177704,37398.74458,32103.16043,28256E16DF822207,20200210102016,103.9177707193211,1.3066026676251543,False,False,False,False,False
18838,449150-005,Mon - Sun 07:00-17:00;,346,Marine Terrace,CHIJ Katong Convent School,,449150,"Level 5 Blk Theora, Near B05-10 (Available During School Operating Hours. Approach Security Officer At Main Gate.)",5,1.306602,103.9177704,37398.74458,32103.16043,28256E16098FEC6E,20200210102016,103.9177707193211,1.3066026676251543,False,False,False,False,False
18839,449150-006,Mon - Sun 07:00-17:00;,346,Marine Terrace,CHIJ Katong Convent School,,449150,"Level 3 Blk Theora, Near B03-10 (Available During School Operating Hours. Approach Security Officer At Main Gate.)",3,1.306602,103.9177704,37398.74458,32103.16043,28256E16ED52C80A,20200210102016,103.9177707193211,1.3066026676251543,False,False,False,False,False
18840,449895-002,Mon - Sun 00:00-23:59;,906,East Coast Parkway,East Coast Park Office,,449895,Level 1 NParks Office (Buggy),1,1.29774797,103.9013901,35575.79254,31124.07121,7CDAD5E94E6095F6,20200210102016,103.90139040864769,1.2977486362242356,False,False,True,False,True
18841,449895-003,Mon - Sun 00:00-23:59;,906,East Coast Parkway,East Coast Park Office,,449895,Level 1 NParks Office (Buggy),1,1.29774797,103.9013901,35575.79254,31124.07121,7CDAD5E9162E6EEB,20200210102016,103.90139040864769,1.2977486362242356,False,False,True,False,True
